filepath,label
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard147.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard148.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard149.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard15.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard150.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard151.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard152.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard153.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard154.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard155.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard156.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard157.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard158.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard159.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard16.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard160.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard161.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard162.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard163.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard164.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard165.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard166.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard167.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard168.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard169.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard17.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard170.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard171.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard172.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard173.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard174.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard175.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard176.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard177.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard178.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard179.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard18.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard180.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard181.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard182.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard183.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard184.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard185.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard186.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard187.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard188.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard189.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard19.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard190.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard191.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard192.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard193.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard194.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard195.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard196.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard197.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard198.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard199.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard2.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard20.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard200.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard201.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard202.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard203.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard204.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard205.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard206.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard207.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard208.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard209.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard21.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard210.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard211.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard212.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard213.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard214.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard215.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard216.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard217.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard218.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard219.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard22.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard220.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard221.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard222.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard223.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard224.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard225.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard226.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard227.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard228.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard229.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard23.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard230.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard231.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard232.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard233.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard234.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard235.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard236.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard237.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard238.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard239.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard24.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard240.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard241.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard242.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard243.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard244.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard245.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard246.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard247.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard248.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard249.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard25.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard250.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard251.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard252.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard253.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard254.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard255.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard256.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard257.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard258.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard259.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard26.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard260.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard261.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard262.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard263.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard264.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard265.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard266.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard267.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard268.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard269.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard27.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard270.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard271.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard272.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard273.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard274.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard275.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard276.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard277.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard278.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard279.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard28.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard280.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard281.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard282.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard283.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard284.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard285.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard286.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard287.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard288.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard289.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard29.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard290.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard291.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard292.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard293.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard294.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard295.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard296.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard297.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard298.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard299.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard3.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard30.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard300.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard301.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard302.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard303.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard304.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard305.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard306.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard307.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard308.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard309.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard31.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard310.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard311.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard312.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard313.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard314.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard315.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard316.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard317.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard318.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard319.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard32.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard320.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard321.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard322.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard323.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard324.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard325.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard326.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard327.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard328.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard329.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard33.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard330.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard331.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard332.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard333.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard334.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard335.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard336.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard337.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard338.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard339.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard34.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard340.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard341.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard342.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard343.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard344.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard345.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard346.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard347.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard348.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard349.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard35.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard350.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard351.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard352.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard353.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard354.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard355.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard356.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard357.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard358.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard359.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard36.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard360.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard361.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard362.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard363.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard364.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard365.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard366.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard367.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard368.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard369.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard37.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard370.jpg,cardboard
C:/Users/jmoa7/trashnet/data/dataset-resized/cardboard/cardboard371.jpg,cardboard
