image_path,label
./final_data\cardboard\cardboard_469_cardboard303.jpg,0
./final_data\cardboard\cardboard_470_cardboard304.jpg,0
./final_data\cardboard\cardboard_471_cardboard305.jpg,0
./final_data\cardboard\cardboard_472_cardboard306.jpg,0
./final_data\cardboard\cardboard_473_cardboard307.jpg,0
./final_data\cardboard\cardboard_474_cardboard308.jpg,0
./final_data\cardboard\cardboard_475_cardboard309.jpg,0
./final_data\cardboard\cardboard_476_cardboard31.jpg,0
./final_data\cardboard\cardboard_477_cardboard310.jpg,0
./final_data\cardboard\cardboard_478_cardboard311.jpg,0
./final_data\cardboard\cardboard_479_cardboard312.jpg,0
./final_data\cardboard\cardboard_480_cardboard313.jpg,0
./final_data\cardboard\cardboard_481_cardboard314.jpg,0
./final_data\cardboard\cardboard_482_cardboard315.jpg,0
./final_data\cardboard\cardboard_483_cardboard316.jpg,0
./final_data\cardboard\cardboard_484_cardboard317.jpg,0
./final_data\cardboard\cardboard_485_cardboard318.jpg,0
./final_data\cardboard\cardboard_486_cardboard319.jpg,0
./final_data\cardboard\cardboard_487_cardboard32.jpg,0
./final_data\cardboard\cardboard_488_cardboard320.jpg,0
./final_data\cardboard\cardboard_489_cardboard321.jpg,0
./final_data\cardboard\cardboard_490_cardboard322.jpg,0
./final_data\cardboard\cardboard_491_cardboard323.jpg,0
./final_data\cardboard\cardboard_492_cardboard324.jpg,0
./final_data\cardboard\cardboard_493_cardboard325.jpg,0
./final_data\cardboard\cardboard_494_cardboard326.jpg,0
./final_data\cardboard\cardboard_495_cardboard327.jpg,0
./final_data\cardboard\cardboard_496_cardboard328.jpg,0
./final_data\cardboard\cardboard_497_cardboard329.jpg,0
./final_data\cardboard\cardboard_498_cardboard33.jpg,0
./final_data\cardboard\cardboard_499_cardboard330.jpg,0
./final_data\cardboard\cardboard_500_cardboard331.jpg,0
./final_data\cardboard\cardboard_501_cardboard332.jpg,0
./final_data\cardboard\cardboard_502_cardboard333.jpg,0
./final_data\cardboard\cardboard_503_cardboard334.jpg,0
./final_data\cardboard\cardboard_504_cardboard335.jpg,0
./final_data\cardboard\cardboard_505_cardboard336.jpg,0
./final_data\cardboard\cardboard_506_cardboard337.jpg,0
./final_data\cardboard\cardboard_507_cardboard338.jpg,0
./final_data\cardboard\cardboard_508_cardboard339.jpg,0
./final_data\cardboard\cardboard_509_cardboard34.jpg,0
./final_data\cardboard\cardboard_510_cardboard340.jpg,0
./final_data\cardboard\cardboard_511_cardboard341.jpg,0
./final_data\cardboard\cardboard_512_cardboard342.jpg,0
./final_data\cardboard\cardboard_513_cardboard343.jpg,0
./final_data\cardboard\cardboard_514_cardboard344.jpg,0
./final_data\cardboard\cardboard_515_cardboard345.jpg,0
./final_data\cardboard\cardboard_516_cardboard346.jpg,0
./final_data\cardboard\cardboard_517_cardboard347.jpg,0
./final_data\cardboard\cardboard_518_cardboard348.jpg,0
./final_data\cardboard\cardboard_519_cardboard349.jpg,0
./final_data\cardboard\cardboard_520_cardboard35.jpg,0
./final_data\cardboard\cardboard_521_cardboard350.jpg,0
./final_data\cardboard\cardboard_522_cardboard351.jpg,0
./final_data\cardboard\cardboard_523_cardboard352.jpg,0
./final_data\cardboard\cardboard_524_cardboard353.jpg,0
./final_data\cardboard\cardboard_525_cardboard354.jpg,0
./final_data\cardboard\cardboard_526_cardboard355.jpg,0
./final_data\cardboard\cardboard_527_cardboard356.jpg,0
./final_data\cardboard\cardboard_528_cardboard357.jpg,0
./final_data\cardboard\cardboard_529_cardboard358.jpg,0
./final_data\cardboard\cardboard_530_cardboard359.jpg,0
./final_data\cardboard\cardboard_531_cardboard36.jpg,0
./final_data\cardboard\cardboard_532_cardboard360.jpg,0
./final_data\cardboard\cardboard_533_cardboard361.jpg,0
./final_data\cardboard\cardboard_534_cardboard362.jpg,0
./final_data\cardboard\cardboard_535_cardboard363.jpg,0
./final_data\cardboard\cardboard_536_cardboard364.jpg,0
./final_data\cardboard\cardboard_537_cardboard365.jpg,0
./final_data\cardboard\cardboard_538_cardboard366.jpg,0
./final_data\cardboard\cardboard_539_cardboard367.jpg,0
./final_data\cardboard\cardboard_540_cardboard368.jpg,0
./final_data\cardboard\cardboard_541_cardboard369.jpg,0
./final_data\cardboard\cardboard_542_cardboard37.jpg,0
./final_data\cardboard\cardboard_543_cardboard370.jpg,0
./final_data\cardboard\cardboard_544_cardboard371.jpg,0
./final_data\cardboard\cardboard_545_cardboard372.jpg,0
./final_data\cardboard\cardboard_546_cardboard373.jpg,0
./final_data\cardboard\cardboard_547_cardboard374.jpg,0
./final_data\cardboard\cardboard_548_cardboard375.jpg,0
./final_data\cardboard\cardboard_549_cardboard376.jpg,0
./final_data\cardboard\cardboard_550_cardboard377.jpg,0
./final_data\cardboard\cardboard_551_cardboard378.jpg,0
./final_data\cardboard\cardboard_552_cardboard379.jpg,0
./final_data\cardboard\cardboard_553_cardboard38.jpg,0
./final_data\cardboard\cardboard_554_cardboard380.jpg,0
./final_data\cardboard\cardboard_555_cardboard381.jpg,0
./final_data\cardboard\cardboard_556_cardboard382.jpg,0
./final_data\cardboard\cardboard_557_cardboard383.jpg,0
./final_data\cardboard\cardboard_558_cardboard384.jpg,0
./final_data\cardboard\cardboard_559_cardboard385.jpg,0
./final_data\cardboard\cardboard_560_cardboard386.jpg,0
./final_data\cardboard\cardboard_561_cardboard387.jpg,0
./final_data\cardboard\cardboard_562_cardboard388.jpg,0
./final_data\cardboard\cardboard_563_cardboard389.jpg,0
./final_data\cardboard\cardboard_564_cardboard39.jpg,0
./final_data\cardboard\cardboard_565_cardboard390.jpg,0
./final_data\cardboard\cardboard_566_cardboard391.jpg,0
./final_data\cardboard\cardboard_567_cardboard392.jpg,0
./final_data\cardboard\cardboard_568_cardboard393.jpg,0
./final_data\cardboard\cardboard_569_cardboard394.jpg,0
./final_data\cardboard\cardboard_570_cardboard395.jpg,0
./final_data\cardboard\cardboard_571_cardboard396.jpg,0
./final_data\cardboard\cardboard_572_cardboard397.jpg,0
./final_data\cardboard\cardboard_573_cardboard398.jpg,0
./final_data\cardboard\cardboard_574_cardboard399.jpg,0
./final_data\cardboard\cardboard_575_cardboard4.jpg,0
./final_data\cardboard\cardboard_576_cardboard40.jpg,0
./final_data\cardboard\cardboard_577_cardboard400.jpg,0
./final_data\cardboard\cardboard_578_cardboard401.jpg,0
./final_data\cardboard\cardboard_579_cardboard402.jpg,0
./final_data\cardboard\cardboard_580_cardboard403.jpg,0
./final_data\cardboard\cardboard_581_cardboard41.jpg,0
./final_data\cardboard\cardboard_582_cardboard42.jpg,0
./final_data\cardboard\cardboard_583_cardboard43.jpg,0
./final_data\cardboard\cardboard_584_cardboard44.jpg,0
./final_data\cardboard\cardboard_585_cardboard45.jpg,0
./final_data\cardboard\cardboard_586_cardboard46.jpg,0
./final_data\cardboard\cardboard_587_cardboard47.jpg,0
./final_data\cardboard\cardboard_588_cardboard48.jpg,0
./final_data\cardboard\cardboard_589_cardboard49.jpg,0
./final_data\cardboard\cardboard_590_cardboard5.jpg,0
./final_data\cardboard\cardboard_591_cardboard50.jpg,0
./final_data\cardboard\cardboard_592_cardboard51.jpg,0
./final_data\cardboard\cardboard_593_cardboard52.jpg,0
./final_data\cardboard\cardboard_594_cardboard53.jpg,0
./final_data\cardboard\cardboard_595_cardboard54.jpg,0
./final_data\cardboard\cardboard_596_cardboard55.jpg,0
./final_data\cardboard\cardboard_597_cardboard56.jpg,0
./final_data\cardboard\cardboard_598_cardboard57.jpg,0
./final_data\cardboard\cardboard_599_cardboard58.jpg,0
./final_data\cardboard\cardboard_600_cardboard59.jpg,0
./final_data\cardboard\cardboard_601_cardboard6.jpg,0
./final_data\cardboard\cardboard_602_cardboard60.jpg,0
./final_data\cardboard\cardboard_603_cardboard61.jpg,0
./final_data\cardboard\cardboard_604_cardboard62.jpg,0
./final_data\cardboard\cardboard_605_cardboard63.jpg,0
./final_data\cardboard\cardboard_606_cardboard64.jpg,0
./final_data\cardboard\cardboard_607_cardboard65.jpg,0
./final_data\cardboard\cardboard_608_cardboard66.jpg,0
./final_data\cardboard\cardboard_609_cardboard67.jpg,0
./final_data\cardboard\cardboard_610_cardboard68.jpg,0
./final_data\cardboard\cardboard_611_cardboard69.jpg,0
./final_data\cardboard\cardboard_612_cardboard7.jpg,0
./final_data\cardboard\cardboard_613_cardboard70.jpg,0
./final_data\cardboard\cardboard_614_cardboard71.jpg,0
./final_data\cardboard\cardboard_615_cardboard72.jpg,0
./final_data\cardboard\cardboard_616_cardboard73.jpg,0
./final_data\cardboard\cardboard_617_cardboard74.jpg,0
./final_data\cardboard\cardboard_618_cardboard75.jpg,0
./final_data\cardboard\cardboard_619_cardboard76.jpg,0
./final_data\cardboard\cardboard_620_cardboard77.jpg,0
./final_data\cardboard\cardboard_621_cardboard78.jpg,0
./final_data\cardboard\cardboard_622_cardboard79.jpg,0
./final_data\cardboard\cardboard_623_cardboard8.jpg,0
./final_data\cardboard\cardboard_624_cardboard80.jpg,0
./final_data\cardboard\cardboard_625_cardboard81.jpg,0
./final_data\cardboard\cardboard_626_cardboard82.jpg,0
./final_data\cardboard\cardboard_627_cardboard83.jpg,0
./final_data\cardboard\cardboard_628_cardboard84.jpg,0
./final_data\cardboard\cardboard_629_cardboard85.jpg,0
./final_data\cardboard\cardboard_630_cardboard86.jpg,0
./final_data\cardboard\cardboard_631_cardboard87.jpg,0
./final_data\cardboard\cardboard_632_cardboard88.jpg,0
./final_data\cardboard\cardboard_633_cardboard89.jpg,0
./final_data\cardboard\cardboard_634_cardboard9.jpg,0
./final_data\cardboard\cardboard_635_cardboard90.jpg,0
./final_data\cardboard\cardboard_636_cardboard91.jpg,0
./final_data\cardboard\cardboard_637_cardboard92.jpg,0
./final_data\cardboard\cardboard_638_cardboard93.jpg,0
./final_data\cardboard\cardboard_639_cardboard94.jpg,0
./final_data\cardboard\cardboard_640_cardboard95.jpg,0
./final_data\cardboard\cardboard_641_cardboard96.jpg,0
./final_data\cardboard\cardboard_642_cardboard97.jpg,0
./final_data\cardboard\cardboard_643_cardboard98.jpg,0
./final_data\cardboard\cardboard_644_cardboard99.jpg,0
./final_data\cardboard\cardboard_645_aug_0_cardboard 358.jpg,0
./final_data\cardboard\cardboard_646_aug_100_cardboard18.jpg,0
./final_data\cardboard\cardboard_647_aug_101_cardboard252.jpg,0
./final_data\cardboard\cardboard_648_aug_102_cardboard 1571.jpg,0
./final_data\cardboard\cardboard_649_aug_103_cardboard136.jpg,0
./final_data\cardboard\cardboard_650_aug_104_cardboard 2208.jpg,0
./final_data\cardboard\cardboard_651_aug_105_cardboard 1723.jpg,0
./final_data\cardboard\cardboard_652_aug_106_cardboard11.jpg,0
./final_data\cardboard\cardboard_653_aug_107_cardboard150.jpg,0
./final_data\cardboard\cardboard_654_aug_108_cardboard79.jpg,0
./final_data\cardboard\cardboard_655_aug_109_cardboard 1375.jpg,0
./final_data\cardboard\cardboard_656_aug_10_cardboard218.jpg,0
./final_data\cardboard\cardboard_657_aug_110_cardboard244.jpg,0
./final_data\cardboard\cardboard_658_aug_111_cardboard 1703.jpg,0
./final_data\cardboard\cardboard_659_aug_112_cardboard246.jpg,0
./final_data\cardboard\cardboard_660_aug_113_cardboard 232.jpg,0
./final_data\cardboard\cardboard_661_aug_114_cardboard 1814.jpg,0
./final_data\cardboard\cardboard_662_aug_115_cardboard 1215.jpg,0
./final_data\cardboard\cardboard_663_aug_116_cardboard315.jpg,0
./final_data\cardboard\cardboard_664_aug_117_cardboard307.jpg,0
./final_data\cardboard\cardboard_665_aug_118_cardboard 1205.jpg,0
./final_data\cardboard\cardboard_666_aug_119_cardboard174.jpg,0
./final_data\cardboard\cardboard_667_aug_11_cardboard389.jpg,0
./final_data\cardboard\cardboard_668_aug_120_cardboard152.jpg,0
./final_data\cardboard\cardboard_669_aug_121_cardboard214.jpg,0
./final_data\cardboard\cardboard_670_aug_122_cardboard360.jpg,0
./final_data\cardboard\cardboard_671_aug_123_cardboard88.jpg,0
./final_data\cardboard\cardboard_672_aug_124_cardboard19.jpg,0
./final_data\cardboard\cardboard_673_aug_125_cardboard53.jpg,0
./final_data\cardboard\cardboard_674_aug_126_cardboard 1705.jpg,0
./final_data\cardboard\cardboard_675_aug_127_cardboard115.jpg,0
./final_data\cardboard\cardboard_676_aug_128_cardboard 109.jpg,0
./final_data\cardboard\cardboard_677_aug_129_cardboard 2328.jpg,0
./final_data\cardboard\cardboard_678_aug_12_cardboard278.jpg,0
./final_data\cardboard\cardboard_679_aug_130_cardboard96.jpg,0
./final_data\cardboard\cardboard_680_aug_131_cardboard56.jpg,0
./final_data\cardboard\cardboard_681_aug_132_cardboard 322.jpg,0
./final_data\cardboard\cardboard_682_aug_133_cardboard327.jpg,0
./final_data\cardboard\cardboard_683_aug_134_cardboard10.jpg,0
./final_data\cardboard\cardboard_684_aug_135_cardboard 1326.jpg,0
./final_data\cardboard\cardboard_685_aug_136_cardboard46.jpg,0
./final_data\cardboard\cardboard_686_aug_137_cardboard368.jpg,0
./final_data\cardboard\cardboard_687_aug_138_cardboard 751.jpg,0
./final_data\cardboard\cardboard_688_aug_139_cardboard35.jpg,0
./final_data\cardboard\cardboard_689_aug_13_cardboard 1108.jpg,0
./final_data\cardboard\cardboard_690_aug_140_cardboard182.jpg,0
./final_data\cardboard\cardboard_691_aug_141_cardboard 2227.jpg,0
./final_data\cardboard\cardboard_692_aug_142_cardboard 410.jpg,0
./final_data\cardboard\cardboard_693_aug_143_cardboard306.jpg,0
./final_data\cardboard\cardboard_694_aug_144_cardboard324.jpg,0
./final_data\cardboard\cardboard_695_aug_145_cardboard40.jpg,0
./final_data\cardboard\cardboard_696_aug_146_cardboard375.jpg,0
./final_data\cardboard\cardboard_697_aug_147_cardboard 296.jpg,0
./final_data\cardboard\cardboard_698_aug_148_cardboard 2278.jpg,0
./final_data\cardboard\cardboard_699_aug_149_cardboard72.jpg,0
./final_data\cardboard\cardboard_700_aug_14_cardboard58.jpg,0
./final_data\cardboard\cardboard_701_aug_150_cardboard 1584.jpg,0
./final_data\cardboard\cardboard_702_aug_151_cardboard189.jpg,0
./final_data\cardboard\cardboard_703_aug_152_cardboard 2278.jpg,0
./final_data\cardboard\cardboard_704_aug_153_cardboard158.jpg,0
./final_data\cardboard\cardboard_705_aug_154_cardboard 638.jpg,0
./final_data\cardboard\cardboard_706_aug_155_cardboard10.jpg,0
./final_data\cardboard\cardboard_707_aug_156_cardboard226.jpg,0
./final_data\cardboard\cardboard_708_aug_157_cardboard59.jpg,0
./final_data\cardboard\cardboard_709_aug_158_cardboard348.jpg,0
./final_data\cardboard\cardboard_710_aug_159_cardboard19.jpg,0
./final_data\cardboard\cardboard_711_aug_15_cardboard149.jpg,0
./final_data\cardboard\cardboard_712_aug_160_cardboard 1294.jpg,0
./final_data\cardboard\cardboard_713_aug_161_cardboard 2012.jpg,0
./final_data\cardboard\cardboard_714_aug_162_cardboard 2154.jpg,0
./final_data\cardboard\cardboard_715_aug_163_cardboard357.jpg,0
./final_data\cardboard\cardboard_716_aug_164_cardboard 2367.jpg,0
./final_data\cardboard\cardboard_717_aug_165_cardboard 270.jpg,0
./final_data\cardboard\cardboard_718_aug_166_cardboard90.jpg,0
./final_data\cardboard\cardboard_719_aug_167_cardboard174.jpg,0
./final_data\cardboard\cardboard_720_aug_168_cardboard228.jpg,0
./final_data\cardboard\cardboard_721_aug_169_cardboard 543.jpg,0
./final_data\cardboard\cardboard_722_aug_16_cardboard 2012.jpg,0
./final_data\cardboard\cardboard_723_aug_170_cardboard 1827.jpg,0
./final_data\cardboard\cardboard_724_aug_171_cardboard387.jpg,0
./final_data\cardboard\cardboard_725_aug_172_cardboard135.jpg,0
./final_data\cardboard\cardboard_726_aug_173_cardboard382.jpg,0
./final_data\cardboard\cardboard_727_aug_174_cardboard188.jpg,0
./final_data\cardboard\cardboard_728_aug_175_cardboard292.jpg,0
./final_data\cardboard\cardboard_729_aug_176_cardboard160.jpg,0
./final_data\cardboard\cardboard_730_aug_177_cardboard351.jpg,0
./final_data\cardboard\cardboard_731_aug_178_cardboard395.jpg,0
./final_data\cardboard\cardboard_732_aug_179_cardboard201.jpg,0
./final_data\cardboard\cardboard_733_aug_17_cardboard 1060.jpg,0
./final_data\cardboard\cardboard_734_aug_180_cardboard393.jpg,0
./final_data\cardboard\cardboard_735_aug_181_cardboard267.jpg,0
./final_data\cardboard\cardboard_736_aug_182_cardboard266.jpg,0
./final_data\cardboard\cardboard_737_aug_183_cardboard217.jpg,0
./final_data\cardboard\cardboard_738_aug_184_cardboard193.jpg,0
./final_data\cardboard\cardboard_739_aug_185_cardboard 209.jpg,0
./final_data\cardboard\cardboard_740_aug_186_cardboard226.jpg,0
./final_data\cardboard\cardboard_741_aug_187_cardboard 1326.jpg,0
./final_data\cardboard\cardboard_742_aug_188_cardboard 690.jpg,0
./final_data\cardboard\cardboard_743_aug_189_cardboard 818.jpg,0
./final_data\cardboard\cardboard_744_aug_18_cardboard103.jpg,0
./final_data\cardboard\cardboard_745_aug_190_cardboard 929.jpg,0
./final_data\cardboard\cardboard_746_aug_191_cardboard314.jpg,0
./final_data\cardboard\cardboard_747_aug_192_cardboard205.jpg,0
./final_data\cardboard\cardboard_748_aug_193_cardboard337.jpg,0
./final_data\cardboard\cardboard_749_aug_194_cardboard267.jpg,0
./final_data\cardboard\cardboard_750_aug_195_cardboard33.jpg,0
./final_data\cardboard\cardboard_751_aug_196_cardboard114.jpg,0
./final_data\cardboard\cardboard_752_aug_197_cardboard391.jpg,0
./final_data\cardboard\cardboard_753_aug_198_cardboard 1022.jpg,0
./final_data\cardboard\cardboard_754_aug_199_cardboard 873.jpg,0
./final_data\cardboard\cardboard_755_aug_19_cardboard91.jpg,0
./final_data\cardboard\cardboard_756_aug_1_cardboard 412.jpg,0
./final_data\cardboard\cardboard_757_aug_20_cardboard 269.jpg,0
./final_data\cardboard\cardboard_758_aug_21_cardboard217.jpg,0
./final_data\cardboard\cardboard_759_aug_22_cardboard356.jpg,0
./final_data\cardboard\cardboard_760_aug_23_cardboard 1629.jpg,0
./final_data\cardboard\cardboard_761_aug_24_cardboard 2394.jpg,0
./final_data\cardboard\cardboard_762_aug_25_cardboard 1377.jpg,0
./final_data\cardboard\cardboard_763_aug_26_cardboard 409.jpg,0
./final_data\cardboard\cardboard_764_aug_27_cardboard299.jpg,0
./final_data\cardboard\cardboard_765_aug_28_cardboard 114.jpg,0
./final_data\cardboard\cardboard_766_aug_29_cardboard306.jpg,0
./final_data\cardboard\cardboard_767_aug_2_cardboard 930.jpg,0
./final_data\cardboard\cardboard_768_aug_30_cardboard191.jpg,0
./final_data\cardboard\cardboard_769_aug_31_cardboard272.jpg,0
./final_data\cardboard\cardboard_770_aug_32_cardboard 1155.jpg,0
./final_data\cardboard\cardboard_771_aug_33_cardboard65.jpg,0
./final_data\cardboard\cardboard_772_aug_34_cardboard 365.jpg,0
./final_data\cardboard\cardboard_773_aug_35_cardboard254.jpg,0
./final_data\cardboard\cardboard_774_aug_36_cardboard 61.jpg,0
./final_data\cardboard\cardboard_775_aug_37_cardboard88.jpg,0
./final_data\cardboard\cardboard_776_aug_38_cardboard41.jpg,0
./final_data\cardboard\cardboard_777_aug_39_cardboard94.jpg,0
./final_data\cardboard\cardboard_778_aug_3_cardboard 2003.jpg,0
./final_data\cardboard\cardboard_779_aug_40_cardboard174.jpg,0
./final_data\cardboard\cardboard_780_aug_41_cardboard 77.jpg,0
